S,1.22,-127.98,1004.67,140.00,-490.00,70.00,1005.26,45.4582748,-73.4328079,00,09,28,E
S,1.22,-127.86,1004.79,140.00,-490.00,70.00,1005.28,45.4583321,-73.4327621,00,09,29,E
S,1.22,-127.92,1004.79,140.00,-490.00,70.00,1005.28,45.4583321,-73.4327621,00,09,29,E
S,1.22,-127.86,1004.85,140.00,-490.00,70.00,1005.24,45.4583321,-73.4327621,00,09,30,E
S,1.22,-127.92,1004.79,140.00,-490.00,70.00,1005.26,45.4583321,-73.4327621,00,09,31,E
S,1.22,-127.98,1004.85,140.00,-490.00,70.00,1005.23,45.4583321,-73.4327621,00,09,32,E
S,1.22,-127.98,1004.73,140.00,-490.00,70.00,1005.29,45.4583321,-73.4327621,00,09,33,E
S,1.16,-127.98,1004.79,210.00,-490.00,0.00,1005.25,45.4583321,-73.4327621,00,09,34,E
S,1.22,-127.98,1004.85,140.00,-490.00,0.00,1005.26,45.4583321,-73.4327621,00,09,36,E
S,1.16,-127.98,1004.85,140.00,-490.00,70.00,1005.28,45.4583321,-73.4327621,00,09,37,E
S,1.10,-127.98,1004.79,140.00,-490.00,70.00,1005.27,45.4583321,-73.4327621,00,09,38,E
S,1.22,-127.92,1004.79,140.00,-490.00,70.00,1005.25,45.4583321,-73.4327621,00,09,39,E
S,1.22,-127.86,1004.85,140.00,-490.00,70.00,1005.28,45.4583321,-73.4327621,00,09,40,E
S,1.22,-127.86,1004.79,140.00,-490.00,70.00,1005.23,45.4583321,-73.4327621,00,09,41,E
S,1.22,-127.98,1004.85,140.00,-490.00,70.00,1005.27,45.4583321,-73.4327621,00,09,42,E
S,1.22,-127.98,1004.79,140.00,-490.00,70.00,1005.27,45.4583321,-73.4327621,00,09,44,E
S,1.10,-127.92,1004.79,140.00,-490.00,70.00,1005.29,45.4583321,-73.4327621,00,09,45,E
